DATE,RATE
2013-10-21,61.196115
2013-10-20,61.176573
2013-10-19,61.197174
2013-10-18,61.247297
2013-10-17,61.573901
2013-10-16,61.640496
2013-10-15,61.328458
2013-10-14,60.968215
2013-10-13,60.984215
2013-10-12,61.114258
2013-10-11,61.498229
2013-10-10,61.814434
2013-10-09,61.824554
2013-10-08,61.640381
2013-10-07,61.364972
2013-10-06,61.383689
2013-10-05,61.442255
2013-10-04,62.050702
2013-10-03,62.375802
2013-10-02,62.568119
2013-10-01,62.613593
2013-09-30,62.686627
2013-09-29,62.566118
2013-09-28,62.526602
2013-09-27,62.089685
2013-09-26,62.492763
2013-09-25,62.676053
2013-09-24,62.604046
2013-09-23,62.438088
2013-09-22,62.454754
2013-09-21,62.373493
2013-09-20,62.074686
2013-09-19,63.399162
2013-09-18,63.16931
2013-09-17,63.031311
2013-09-16,63.340404
2013-09-15,63.424613
2013-09-14,63.457205
2013-09-13,63.573054
2013-09-12,63.37631
2013-09-11,63.994336
2013-09-10,64.960647
2013-09-09,65.16343
2013-09-08,65.292322
2013-09-07,65.453822
2013-09-06,66.155959
2013-09-05,67.068815
2013-09-04,67.65036
2013-09-03,66.23573
2013-09-02,66.177851
2013-09-01,66.077926
2013-08-31,66.322196
2013-08-30,67.1418
2013-08-29,68.017801
2013-08-28,65.891097
2013-08-27,64.286622
2013-08-26,63.740236
2013-08-25,63.759261
2013-08-24,64.05699
2013-08-23,64.534471
2013-08-22,64.191426
2013-08-21,63.320956
2013-08-20,63.119413
2013-08-19,62.124813
2013-08-18,62.01243
2013-08-17,61.953421
2013-08-16,61.383623
2013-08-15,61.386966
2013-08-14,61.219202
2013-08-13,61.061171
2013-08-12,60.721755
2013-08-11,60.743589
2013-08-10,60.81993
2013-08-09,60.939155
2013-08-08,61.28646
2013-08-07,61.090288
2013-08-06,60.916592
2013-08-05,61.113409
2013-08-04,61.091
2013-08-03,61.000811
2013-08-02,60.611128
2013-08-01,60.692303
2013-07-31,60.394751
2013-07-30,59.322966
2013-07-29,59.082601
2013-07-28,59.070981
2013-07-27,59.063048
2013-07-26,59.126674
2013-07-25,59.279594
2013-07-24,59.637974
2013-07-23,59.617124
2013-07-22,59.408284
2013-07-21,59.451084
2013-07-20,59.416428
2013-07-19,59.551528
2013-07-18,59.283268
2013-07-17,59.391356
2013-07-16,59.887723
2013-07-15,59.902208
2013-07-14,59.895448
2013-07-13,59.915133
2013-07-12,59.861472
2013-07-11,59.993318
2013-07-10,60.259214
2013-07-09,60.835536
2013-07-08,60.423737
2013-07-07,60.460617
2013-07-06,60.406543
2013-07-05,60.196252
2013-07-04,60.067974
2013-07-03,59.508423
2013-07-02,59.405038
2013-07-01,59.546082
2013-06-30,59.566862
2013-06-29,59.685537
2013-06-28,60.215292
2013-06-27,60.364477
2013-06-26,59.658971
2013-06-25,59.774597
2013-06-24,59.439519
2013-06-23,59.359259
2013-06-22,59.41393
2013-06-21,59.454389
2013-06-20,58.696957
2013-06-19,58.599853
2013-06-18,57.875398
2013-06-17,57.546525
2013-06-16,57.569455
2013-06-15,57.644352
2013-06-14,58.040659
2013-06-13,57.983524
2013-06-12,58.256904
2013-06-11,57.905573
2013-06-10,57.125208
2013-06-09,57.046798
2013-06-08,57.020365
2013-06-07,56.853816
2013-06-06,56.723527
2013-06-05,56.544967
2013-06-04,56.671089
2013-06-03,56.591657
2013-06-02,56.573357
2013-06-01,56.486014
2013-05-31,56.320313
2013-05-30,56.200654
2013-05-29,55.992785
2013-05-28,55.619337
2013-05-27,55.79904
2013-05-26,55.78476
2013-05-25,55.747555
2013-05-24,55.679952
2013-05-23,55.521191
2013-05-22,55.26706
2013-05-21,55.039655
2013-05-20,54.889191
2013-05-19,54.845131
2013-05-18,54.839574
2013-05-17,54.790637
2013-05-16,54.771882
2013-05-15,54.7495
2013-05-14,54.825823
2013-05-13,54.803817
2013-05-12,54.765457
2013-05-11,54.628287
2013-05-10,54.214102
2013-05-09,54.055338
2013-05-08,54.016553
2013-05-07,54.005486
2013-05-06,53.744369
2013-05-05,53.760349
2013-05-04,53.866332
2013-05-03,53.853241
2013-05-02,53.680063
2013-05-01,53.914842
2013-04-30,54.2035
2013-04-29,54.3218
2013-04-28,54.329042
2013-04-27,54.288142
2013-04-26,54.118729
2013-04-25,54.225629
2013-04-24,54.24297
2013-04-23,54.08845
2013-04-22,53.877334
2013-04-21,53.899454
2013-04-20,53.91735
2013-04-19,53.98601
2013-04-18,54.135284
2013-04-17,54.147776
2013-04-16,54.584748
2013-04-15,54.546025
2013-04-14,54.543925
2013-04-13,54.509062
2013-04-12,54.3189
2013-04-11,54.455383
2013-04-10,54.525425
2013-04-09,54.629351
2013-04-08,54.764513
2013-04-07,54.840083
2013-04-06,54.863641
2013-04-05,54.77805
2013-04-04,54.466458
2013-04-03,54.4458
2013-04-02,54.320809
2013-04-01,54.335035
2013-03-30,54.318725
2013-03-29,54.298155
2013-03-28,54.322626
2013-03-27,54.348097
2013-03-26,54.330575
2013-03-25,54.22555
2013-03-24,54.360562
2013-03-23,54.356312
2013-03-22,54.345412
2013-03-21,54.308417
2013-03-20,54.329013
2013-03-19,54.3239
2013-03-18,54.110876
2013-03-17,54.171003
2013-03-16,54.039125
2013-03-15,54.076979
2013-03-14,54.337151
2013-03-13,54.29275
2013-03-12,54.219693
2013-03-11,54.394236
2013-03-10,54.360533
2013-03-09,54.360253
2013-03-08,54.496403
2013-03-07,54.639525
2013-03-06,54.776505
2013-03-05,54.911407
2013-03-04,54.9436
2013-03-03,54.984975
2013-03-02,54.898151
2013-03-01,54.741312
2013-02-28,54.264192
2013-02-27,53.907554
2013-02-26,54.085473
2013-02-25,53.969739
2013-02-24,54.27527
2013-02-23,54.30865
2013-02-22,54.355609
2013-02-21,54.42383
2013-02-20,54.13135
2013-02-19,54.233303
2013-02-18,54.182182
2013-02-17,54.347725
2013-02-16,54.211281
2013-02-15,54.164511
2013-02-14,53.894001
2013-02-13,53.8496
2013-02-12,53.876292
2013-02-11,53.806031
2013-02-10,53.622417
2013-02-09,53.593947
2013-02-08,53.525114
2013-02-07,53.209974
2013-02-06,53.169025
2013-02-05,53.165416
2013-02-04,53.235963
2013-02-03,53.142875
2013-02-02,53.187935
2013-02-01,53.187107
2013-01-31,53.254007
2013-01-30,53.388731
2013-01-29,53.781365
2013-01-28,53.882201
2013-01-27,53.795416
2013-01-26,53.777506
2013-01-25,53.763907
2013-01-24,53.676705
2013-01-23,53.656848
2013-01-22,53.777348
2013-01-21,53.745525
2013-01-20,53.732696
2013-01-19,53.783956
2013-01-18,53.911305
2013-01-17,54.425991
2013-01-16,54.691507
2013-01-15,54.59106
2013-01-14,54.552351
2013-01-13,54.7492
2013-01-12,54.72356
2013-01-11,54.73539
2013-01-10,54.654167
2013-01-09,54.855489
2013-01-08,55.04738
2013-01-07,54.966833
2013-01-06,54.804493
2013-01-05,54.812203
2013-01-04,54.718133
2013-01-03,54.447983
2013-01-02,54.442367
2013-01-01,54.712303
2012-12-31,54.929546
2012-12-30,54.7881
2012-12-29,54.792887
2012-12-28,54.778014
2012-12-27,54.947662
2012-12-26,54.882716
2012-12-25,55.043612
2012-12-24,54.973896
2012-12-23,55.098483
2012-12-22,55.066203
2012-12-21,55.06028
2012-12-20,54.870788
2012-12-19,54.613848
2012-12-18,54.866195
2012-12-17,54.768335
2012-12-16,54.45275
2012-12-15,54.350471
2012-12-14,54.462328
2012-12-13,54.339846
2012-12-12,54.261402
2012-12-11,54.288845
2012-12-10,54.457017
2012-12-09,54.460848
2012-12-08,54.425178
2012-12-07,54.419449
2012-12-06,54.260507
2012-12-05,54.542929
2012-12-04,54.682798
2012-12-03,54.685333
2012-12-02,54.276672
2012-12-01,54.442472
2012-11-30,54.370339
2012-11-29,54.840339
2012-11-28,55.610011
2012-11-27,55.401324
2012-11-26,55.607918
2012-11-25,55.449564
2012-11-24,55.433844
2012-11-23,55.462672
2012-11-22,55.161704
2012-11-21,55.112621
2012-11-20,55.087302
2012-11-19,55.053816
2012-11-18,55.160908
2012-11-17,55.137038
2012-11-16,55.14828
2012-11-15,54.709659
2012-11-14,54.863099
2012-11-13,54.883853
2012-11-12,54.868181
2012-11-11,54.616239
2012-11-10,54.580729
2012-11-09,54.650248
2012-11-08,54.341765
2012-11-07,54.290795
2012-11-06,54.420399
2012-11-05,54.552704
2012-11-04,53.848766
2012-11-03,53.797186
2012-11-02,53.783211
2012-11-01,53.729471
2012-10-31,53.832458
2012-10-30,53.963124
2012-10-29,54.06873
2012-10-28,53.655657
2012-10-27,53.639967
2012-10-26,53.631364
2012-10-25,53.577943
2012-10-24,53.754296
2012-10-23,53.719949
2012-10-22,53.527698
2012-10-21,53.85266
2012-10-20,53.81626
2012-10-19,53.874059
2012-10-18,53.385071
2012-10-17,52.855587
2012-10-16,52.871431
2012-10-15,53.023945
2012-10-14,52.840711
2012-10-13,52.785671
2012-10-12,52.800105
2012-10-11,52.677699
2012-10-10,52.986219
2012-10-09,52.668362
2012-10-08,52.47839
2012-10-07,51.9158
2012-10-06,51.898733
2012-10-05,51.845511
2012-10-04,51.740122
2012-10-03,52.249863
2012-10-02,52.405924
2012-10-01,52.421304
2012-09-30,52.857
2012-09-29,52.909734
2012-09-28,52.878994
2012-09-27,53.028797
2012-09-26,53.521862
2012-09-25,53.347855
2012-09-24,53.455787
2012-09-23,53.3732
2012-09-22,53.367867
2012-09-21,53.431201
2012-09-20,54.287068
2012-09-19,54.002775
2012-09-18,53.980108
2012-09-17,53.978658
2012-09-16,54.315577
2012-09-15,54.303677
2012-09-14,53.998472
2012-09-13,55.39335
2012-09-12,55.219027
2012-09-11,55.298667
2012-09-10,55.436179
2012-09-09,55.357498
2012-09-08,55.346223
2012-09-07,55.310859
2012-09-06,55.655354
2012-09-05,55.892671
2012-09-04,55.635537
2012-09-03,55.53423
2012-09-02,55.518082
2012-09-01,55.518257
2012-08-31,55.521423
2012-08-30,55.632584
2012-08-29,55.656564
2012-08-28,55.669198
2012-08-27,55.678317
2012-08-26,55.475943
2012-08-25,55.479268
2012-08-24,55.462497
2012-08-23,55.214157
2012-08-22,55.469596
2012-08-21,55.436997
2012-08-20,55.587684
2012-08-19,55.695987
2012-08-18,55.692487
2012-08-17,55.68348
2012-08-16,55.707159
2012-08-15,55.645008
2012-08-14,55.662476
2012-08-13,55.350598
2012-08-12,55.260512
2012-08-11,55.225987
2012-08-10,55.232811
2012-08-09,55.237738
2012-08-08,55.312724
2012-08-07,55.083446
2012-08-06,55.516527
2012-08-05,55.747471
2012-08-04,55.752421
2012-08-03,55.753224
2012-08-02,55.808127
2012-08-01,55.475888
2012-07-31,55.615766
2012-07-30,55.48546
2012-07-29,55.267466
2012-07-28,55.245966
2012-07-27,55.350928
2012-07-26,55.581979
2012-07-25,56.141079
2012-07-24,56.142507
2012-07-23,55.936934
2012-07-22,55.33004
2012-07-21,55.299815
2012-07-20,55.316582
2012-07-19,55.112983
2012-07-18,55.371652
2012-07-17,55.02964
2012-07-16,55.162642
2012-07-15,55.105839
2012-07-14,55.115414
2012-07-13,55.121129
2012-07-12,55.872829
2012-07-11,55.59109
2012-07-10,55.410871
2012-07-09,55.887259
2012-07-08,55.47918
2012-07-07,55.46988
2012-07-06,55.489113
2012-07-05,54.954193
2012-07-04,54.497096
2012-07-03,54.355917
2012-07-02,55.441139
2012-07-01,55.617048
2012-06-30,55.667498
2012-06-29,55.638331
2012-06-28,56.832686
2012-06-27,57.045812
2012-06-26,56.989915
2012-06-25,57.044867
2012-06-24,57.138543
2012-06-23,57.138543
2012-06-22,57.133543
2012-06-21,56.282328
2012-06-20,56.182377
2012-06-19,55.912297
2012-06-18,55.926472
2012-06-17,55.458915
2012-06-16,55.401414
2012-06-15,55.384748
2012-06-14,55.758172
2012-06-13,55.580817
2012-06-12,55.737658
2012-06-11,55.718521
2012-06-10,55.442595
2012-06-09,55.442595
2012-06-08,55.432595
2012-06-07,54.93491
2012-06-06,55.329919
2012-06-05,55.593265
2012-06-04,55.659343
2012-06-03,55.556023
2012-06-02,55.556023
2012-06-01,55.534356
2012-05-31,56.194073
2012-05-30,56.193757
2012-05-29,55.676746
2012-05-28,55.185031
2012-05-27,55.389447
2012-05-26,55.389447
2012-05-25,55.382781
2012-05-24,55.58582
2012-05-23,55.982607
2012-05-22,55.351473
2012-05-21,54.98103
2012-05-20,54.446208
2012-05-19,54.446208
2012-05-18,54.626208
2012-05-17,54.425049
2012-05-16,54.418439
2012-05-15,53.818182
2012-05-14,53.943263
2012-05-13,53.634944
2012-05-12,53.634944
2012-05-11,53.633278
2012-05-10,53.294686
2012-05-09,53.813285
2012-05-08,53.130543
2012-05-07,52.898486
2012-05-06,53.474858
2012-05-05,53.474858
2012-05-04,53.453192
2012-05-03,53.385142
2012-05-02,52.911705
2012-05-01,52.583677
2012-04-30,52.67902
2012-04-29,52.48232
2012-04-28,52.48232
2012-04-27,52.480653
2012-04-26,52.516503
2012-04-25,52.513361
2012-04-24,52.654331
2012-04-23,52.501579
2012-04-22,52.08988
2012-04-21,52.08988
2012-04-20,52.069879
2012-04-19,52.108354
2012-04-18,51.795724
2012-04-17,51.456154
2012-04-16,51.642156
2012-04-15,51.423929
2012-04-14,51.30143
2012-04-13,51.35143
2012-04-12,51.446995
2012-04-11,51.480068
2012-04-10,51.473213
2012-04-09,51.129907
2012-04-08,51.139813
2012-04-07,51.144814
2012-04-06,51.149907
2012-04-05,51.138979
2012-04-04,51.123985
2012-04-03,50.658443
2012-04-02,50.791195
2012-04-01,50.707392
2012-03-31,50.707392
2012-03-30,50.847429
2012-03-29,51.135821
2012-03-28,50.819059
2012-03-27,50.726551
2012-03-26,51.116758
2012-03-25,51.24614
2012-03-24,51.24614
2012-03-23,51.233624
2012-03-22,51.242516
2012-03-21,50.647618
2012-03-20,50.454656
2012-03-19,50.200105
2012-03-18,50.149976
2012-03-17,50.149976
2012-03-16,50.131642
2012-03-15,50.328472
2012-03-14,50.001799
2012-03-13,49.95153
2012-03-12,49.982378
2012-03-11,49.800158
2012-03-10,49.800158
2012-03-09,49.781824
2012-03-08,50.29
2012-03-07,50.340171
2012-03-06,50.380285
2012-03-05,49.810837
2012-03-04,49.487393
2012-03-03,49.487393
2012-03-02,49.49906
2012-03-01,49.443878
2012-02-29,49.279923
2012-02-28,49.358557
2012-02-27,49.495299
2012-02-26,48.997685
2012-02-25,48.997685
2012-02-24,48.994351
2012-02-23,49.162688
2012-02-22,49.187872
2012-02-21,49.286619
2012-02-20,49.153473
2012-02-19,49.257533
2012-02-18,49.257533
2012-02-17,49.269199
2012-02-16,49.389325
2012-02-15,49.352596
2012-02-14,49.403998
2012-02-13,49.154012
2012-02-12,49.497364
2012-02-11,49.497364
2012-02-10,49.48903
2012-02-09,49.378362
2012-02-08,49.170806
2012-02-07,49.274963
2012-02-06,49.053513
2012-02-05,48.704856
2012-02-04,48.704856
2012-02-03,48.719856
2012-02-02,49.098157
2012-02-01,49.194643
2012-01-31,49.486002
2012-01-30,49.716529
2012-01-29,49.355103
2012-01-28,49.355103
2012-01-27,49.395103
2012-01-26,49.94748
2012-01-25,50.200386
2012-01-24,50.070805
2012-01-23,50.008144
2012-01-22,50.258177
2012-01-21,50.258177
2012-01-20,50.253176
2012-01-19,50.279774
2012-01-18,50.402017
2012-01-17,50.672649
2012-01-16,51.417304
2012-01-15,51.488905
2012-01-14,51.488905
2012-01-13,51.455572
2012-01-12,51.52755
2012-01-11,51.841703
2012-01-10,51.711653
2012-01-09,52.467012
2012-01-08,52.724819
2012-01-07,52.724819
2012-01-06,52.70607
2012-01-05,52.923193
2012-01-04,52.910955
2012-01-03,53.134025
2012-01-02,53.30624
2012-01-01,53.08517
2011-12-31,53.08517
2011-12-30,53.066837
2011-12-29,53.035483
2011-12-28,52.918052
2011-12-27,52.95041
2011-12-26,52.783212
2011-12-25,52.825086
2011-12-24,52.825086
2011-12-23,52.820086
2011-12-22,52.623195
2011-12-21,52.553334
2011-12-20,52.873519
2011-12-19,52.84502
2011-12-18,52.617393
2011-12-17,52.617393
2011-12-16,52.602393
2011-12-15,53.559402
2011-12-14,53.910098
2011-12-13,53.162599
2011-12-12,52.770002
2011-12-11,51.982433
2011-12-10,51.982433
2011-12-09,51.973312
2011-12-08,51.710664
2011-12-07,51.693186
2011-12-06,51.309982
2011-12-05,51.310444
2011-12-04,51.125613
2011-12-03,51.136271
2011-12-02,50.913766
2011-12-01,51.400285
2011-11-30,52.235644
2011-11-29,52.010875
2011-11-28,52.02538
2011-11-27,52.087597
2011-11-26,52.183802
2011-11-25,52.215626
2011-11-24,52.035959
2011-11-23,52.38824
2011-11-22,52.429488
2011-11-21,52.205338
2011-11-20,51.355488
2011-11-19,51.300959
2011-11-18,51.260574
2011-11-17,50.9344
2011-11-16,50.754719
2011-11-15,50.718268
2011-11-14,50.361479
2011-11-13,50.051251
2011-11-12,50.051251
2011-11-11,50.086871
2011-11-10,50.004152
2011-11-09,50.111706
2011-11-08,49.851658
2011-11-07,49.026613
2011-11-06,49.052689
2011-11-05,49.052689
2011-11-04,49.049226
2011-11-03,49.109832
2011-11-02,49.156985
2011-11-01,49.27347
2011-10-31,48.686708
2011-10-30,48.701007
2011-10-29,48.701007
2011-10-28,48.699083
2011-10-27,49.275878
2011-10-26,49.460194
2011-10-25,49.467657
2011-10-24,49.771696
2011-10-23,49.935061
2011-10-22,49.935061
2011-10-21,49.926567
2011-10-20,49.836224
2011-10-19,49.163987
2011-10-18,49.356539
2011-10-17,48.983017
2011-10-16,49.022236
2011-10-15,49.022236
2011-10-14,48.977433
2011-10-13,49.159351
2011-10-12,48.954881
2011-10-11,49.269235
2011-10-10,48.936649
2011-10-09,49.11764
2011-10-08,49.11764
2011-10-07,49.055993
2011-10-06,49.243661
2011-10-05,49.28596
2011-10-04,49.341192
2011-10-03,49.125877
2011-10-02,49.170778
2011-10-01,49.170778
2011-09-30,49.062311
2011-09-29,48.939267
2011-09-28,48.823505
2011-09-27,48.999331
2011-09-26,49.439689
2011-09-25,49.253777
2011-09-24,49.253777
2011-09-23,49.34213
2011-09-22,49.571514
2011-09-21,48.366681
2011-09-20,48.010681
2011-09-19,47.8238
2011-09-18,47.218014
2011-09-17,47.218014
2011-09-16,47.2477
2011-09-15,47.550062
2011-09-14,47.625781
2011-09-13,47.539755
2011-09-12,47.217271
2011-09-11,46.648863
2011-09-10,46.648863
2011-09-09,46.617023
2011-09-08,46.20739
2011-09-07,46.113224
2011-09-06,46.003406
2011-09-05,45.965985
2011-09-04,45.828452
2011-09-03,45.828452
2011-09-02,45.785298
2011-09-01,45.911117
2011-08-31,45.941442
2011-08-30,46.026497
2011-08-29,46.010215
2011-08-28,46.097611
2011-08-27,46.097611
2011-08-26,46.134104
2011-08-25,46.05912
2011-08-24,45.975761
2011-08-23,45.627475
2011-08-22,45.614963
2011-08-21,45.712175
2011-08-20,45.712175
2011-08-19,45.707305
2011-08-18,45.772327
2011-08-17,45.355198
2011-08-16,45.330733
2011-08-15,45.281727
2011-08-14,45.352482
2011-08-13,45.352482
2011-08-12,45.362582
2011-08-11,45.303381
2011-08-10,45.259236
2011-08-09,45.165634
2011-08-08,45.020743
2011-08-07,44.73502
2011-08-06,44.73502
2011-08-05,44.73678
2011-08-04,44.594689
2011-08-03,44.312612
2011-08-02,44.273824
2011-08-01,44.089959
2011-07-31,44.150136
2011-07-30,44.150136
2011-07-29,44.181696
2011-07-28,44.071459
2011-07-27,44.112582
2011-07-26,44.136546
2011-07-25,44.39986
2011-07-24,44.377456
2011-07-23,44.377456
2011-07-22,44.355799
2011-07-21,44.456613
2011-07-20,44.453105
2011-07-19,44.48177
2011-07-18,44.576895
2011-07-17,44.494574
2011-07-16,44.494574
2011-07-15,44.506544
2011-07-14,44.493401
2011-07-13,44.514912
2011-07-12,44.657266
2011-07-11,44.47946
2011-07-10,44.404789
2011-07-09,44.404789
2011-07-08,44.403179
2011-07-07,44.370195
2011-07-06,44.429968
2011-07-05,44.37359
2011-07-04,44.434674
2011-07-03,44.524692
2011-07-02,44.524692
2011-07-01,44.576622
2011-06-30,44.635977
2011-06-29,44.826095
2011-06-28,45.013492
2011-06-27,45.007015
2011-06-26,44.995739
2011-06-25,44.995739
2011-06-24,44.993605
2011-06-23,44.927722
2011-06-22,44.856537
2011-06-21,44.837787
2011-06-20,44.962948
2011-06-19,44.836212
2011-06-18,44.836212
2011-06-17,44.821255
2011-06-16,44.884944
2011-06-15,44.762456
2011-06-14,44.724643
2011-06-13,44.858276
2011-06-12,44.785009
2011-06-11,44.785009
2011-06-10,44.739969
2011-06-09,44.691059
2011-06-08,44.708564
2011-06-07,44.674085
2011-06-06,44.772577
2011-06-05,44.808381
2011-06-04,44.808381
2011-06-03,44.816768
2011-06-02,44.837077
2011-06-01,44.866447
2011-05-31,45.039386
2011-05-30,45.090939
2011-05-29,45.14776
2011-05-28,45.14776
2011-05-27,45.16095
2011-05-26,45.310081
2011-05-25,45.329296
2011-05-24,45.198198
2011-05-23,45.197234
2011-05-22,45.021571
2011-05-21,45.021571
2011-05-20,45.007954
2011-05-19,44.954054
2011-05-18,45.060172
2011-05-17,45.122992
2011-05-16,45.152492
2011-05-15,44.931014
2011-05-14,44.931014
2011-05-13,44.88622
2011-05-12,44.95456
2011-05-11,44.668424
2011-05-10,44.733236
2011-05-09,44.690025
2011-05-08,44.734806
2011-05-07,44.734806
2011-05-06,44.749883
2011-05-05,44.798907
2011-05-04,44.456731
2011-05-03,44.486246
2011-05-02,44.319858
2011-05-01,44.23221
2011-04-30,44.23221
2011-04-29,44.22896
2011-04-28,44.417657
2011-04-27,44.281724
2011-04-26,44.513343
2011-04-25,44.421905
2011-04-24,44.37653
2011-04-23,44.37653
2011-04-22,44.368265
2011-04-21,44.334777
2011-04-20,44.321525
2011-04-19,44.477447
2011-04-18,44.438087
2011-04-17,44.336436
2011-04-16,44.336436
2011-04-15,44.309769
2011-04-14,44.522533
2011-04-13,44.492405
2011-04-12,44.346081
2011-04-11,44.364417
2011-04-10,44.091964
2011-04-09,44.091964
2011-04-08,44.072227
2011-04-07,44.187518
2011-04-06,44.113452
2011-04-05,44.362202
2011-04-04,44.448264
2011-04-03,44.488826
2011-04-02,44.488826
2011-04-01,44.488662
2011-03-31,44.565151
2011-03-30,44.739614
2011-03-29,44.743014
2011-03-28,44.823316
2011-03-27,44.684949
2011-03-26,44.684949
2011-03-25,44.653372
2011-03-24,44.710886
2011-03-23,44.822681
2011-03-22,44.949273
2011-03-21,45.015957
2011-03-20,45.047849
2011-03-19,45.047849
2011-03-18,45.048099
2011-03-17,45.142526
2011-03-16,45.101783
2011-03-15,45.228092
2011-03-14,45.037704
2011-03-13,45.187231
2011-03-12,45.187231
2011-03-11,45.222398
2011-03-10,45.19635
2011-03-09,44.956518
2011-03-08,45.063449
2011-03-07,45.020599
2011-03-06,44.926321
2011-03-05,44.926321
2011-03-04,44.934594
2011-03-03,45.02729
2011-03-02,44.902476
2011-03-01,44.943058
2011-02-28,45.228875
2011-02-27,45.319644
2011-02-26,45.319644
2011-02-25,45.301484
2011-02-24,45.459974
2011-02-23,45.140217
2011-02-22,45.236744
2011-02-21,45.017172
2011-02-20,45.152986
2011-02-19,45.152986
2011-02-18,45.150986
2011-02-17,45.294308
2011-02-16,45.448664
2011-02-15,45.490204
2011-02-14,45.460048
2011-02-13,45.641573
2011-02-12,45.641573
2011-02-11,45.64308
2011-02-10,45.681297
2011-02-09,45.444874
2011-02-08,45.237788
2011-02-07,45.409722
2011-02-06,45.626693
2011-02-05,45.626693
2011-02-04,45.608076
2011-02-03,45.620788
2011-02-02,45.564323
2011-02-01,45.683416
2011-01-31,45.91462
2011-01-30,45.862623
2011-01-29,45.862623
2011-01-28,45.819253
2011-01-27,45.646208
2011-01-26,45.607466
2011-01-25,45.764893
2011-01-24,45.569109
2011-01-23,45.619924
2011-01-22,45.619924
2011-01-21,45.606444
2011-01-20,45.693411
2011-01-19,45.46763
2011-01-18,45.425234
2011-01-17,45.518801
2011-01-16,45.440661
2011-01-15,45.440661
2011-01-14,45.430631
2011-01-13,45.117515
2011-01-12,45.05786
2011-01-11,45.13274
2011-01-10,45.449239
2011-01-09,45.319408
2011-01-08,45.319408
2011-01-07,45.376288
2011-01-06,45.269945
2011-01-05,45.370534
2011-01-04,45.013469
2011-01-03,44.627079
2011-01-02,44.663684
2011-01-01,44.663684
2010-12-31,44.693016
2010-12-30,44.890981
2010-12-29,44.988932
2010-12-28,45.028847
2010-12-27,45.213988
2010-12-26,45.117267
2010-12-25,45.117267
2010-12-24,45.115776
2010-12-23,45.109699
2010-12-22,45.075161
2010-12-21,45.216717
2010-12-20,45.403407
2010-12-19,45.380766
2010-12-18,45.380766
2010-12-17,45.294282
2010-12-16,45.455148
2010-12-15,45.350384
2010-12-14,44.949389
2010-12-13,45.128622
2010-12-12,45.053779
2010-12-11,45.053779
2010-12-10,45.058559
2010-12-09,45.18823
2010-12-08,45.081215
2010-12-07,44.689268
2010-12-06,44.911006
2010-12-05,45.098644
2010-12-04,45.098644
2010-12-03,45.032011
2010-12-02,45.202416
2010-12-01,45.29532
2010-11-30,45.920314
2010-11-29,45.888407
2010-11-28,45.842165
2010-11-27,45.842165
2010-11-26,45.838995
2010-11-25,45.590368
2010-11-24,45.70404
2010-11-23,45.62036
2010-11-22,45.450107
2010-11-21,45.362815
2010-11-20,45.362815
2010-11-19,45.314578
2010-11-18,45.200617
2010-11-17,45.220797
2010-11-16,45.41742
2010-11-15,45.116606
2010-11-14,44.802684
2010-11-13,44.802684
2010-11-12,44.734597
2010-11-11,44.477876
2010-11-10,44.296612
2010-11-09,44.335786
2010-11-08,44.371123
2010-11-07,44.071238
2010-11-06,44.071238
2010-11-05,43.997608
2010-11-04,44.118247
2010-11-03,44.337513
2010-11-02,44.232711
2010-11-01,44.410767
2010-10-31,44.371117
2010-10-30,44.371117
2010-10-29,44.402484
2010-10-28,44.446365
2010-10-27,44.49848
2010-10-26,44.544135
2010-10-25,44.378598
2010-10-24,44.557405
2010-10-23,44.557405
2010-10-22,44.548935
2010-10-21,44.311872
2010-10-20,44.303996
2010-10-19,44.411733
2010-10-18,44.323193
2010-10-17,44.152206
2010-10-16,44.152206
2010-10-15,44.133953
2010-10-14,44.106699
2010-10-13,44.408856
2010-10-12,44.598298
2010-10-11,44.42408
2010-10-10,44.279672
2010-10-09,44.279672
2010-10-08,44.364832
2010-10-07,44.249944
2010-10-06,44.326659
2010-10-05,44.552449
2010-10-04,44.551871
2010-10-03,44.43782
2010-10-02,44.43782
2010-10-01,44.449346
2010-09-30,44.780709
2010-09-29,44.869284
2010-09-28,45.095638
2010-09-27,44.99734
2010-09-26,45.220989
2010-09-25,45.220989
2010-09-24,45.192492
2010-09-23,45.562796
2010-09-22,45.575048
2010-09-21,45.623868
2010-09-20,45.689014
2010-09-19,45.845145
2010-09-18,45.845145
2010-09-17,45.851465
2010-09-16,46.126966
2010-09-15,46.277214
2010-09-14,46.300935
2010-09-13,46.332553
2010-09-12,46.279788
2010-09-11,46.279788
2010-09-10,46.266491
2010-09-09,46.417046
2010-09-08,46.582408
2010-09-07,46.814534
2010-09-06,46.535306
2010-09-05,46.565034
2010-09-04,46.565034
2010-09-03,46.58494
2010-09-02,46.680656
2010-09-01,46.771582
2010-08-31,47.040247
2010-08-30,46.903337
2010-08-29,46.844937
2010-08-28,46.844937
2010-08-27,46.846747
2010-08-26,46.820122
2010-08-25,46.896457
2010-08-24,46.900943
2010-08-23,46.620058
2010-08-22,46.663478
2010-08-21,46.663478
2010-08-20,46.338661
2010-08-19,46.408788
2010-08-18,46.522168
2010-08-17,46.601921
2010-08-16,46.740844
2010-08-15,46.714052
2010-08-14,46.714052
2010-08-13,46.692568
2010-08-12,46.757875
